Date_Time,POA1_IRR,ACTIVE_POWER
2025-01-10 19:38:40,-1,-16.59000015258789
2025-01-10 19:39:40,-2,-16.6299991607666
2025-01-10 19:40:39,-2,-16.559999465942383
2025-01-10 19:41:40,-2,-16.6299991607666
2025-01-10 19:42:40,-3,-16.520000457763672
2025-01-10 19:43:39,-3,-16.520000457763672
2025-01-10 19:44:40,-3,-16.59000015258789
2025-01-10 19:45:40,-3,-16.450000762939453
2025-01-10 19:46:40,-3,-16.440000534057617
2025-01-10 19:47:40,-3,-16.760000228881836
2025-01-10 19:48:40,-3,-16.450000762939453
2025-01-10 19:49:40,-3,-16.5
2025-01-10 19:50:39,-3,-16.459999084472656
2025-01-10 19:51:40,-3,-16.299999237060547
2025-01-10 19:52:40,-2,-16.639999389648438
2025-01-10 19:53:40,-2,-16.510000228881836
2025-01-10 19:54:40,-3,-16.6200008392334
2025-01-10 19:55:40,-3,-16.459999084472656
2025-01-10 19:56:40,-3,-16.780000686645508
2025-01-10 19:57:38,-3,-16.31999969482422
2025-01-10 19:58:40,-3,-16.459999084472656
2025-01-10 19:59:39,-3,-16.440000534057617
2025-01-10 20:00:40,-3,-16.350000381469727
2025-01-10 20:01:40,-3,-16.68000030517578
2025-01-10 20:02:39,-3,-16.790000915527344
2025-01-10 20:03:40,-3,-16.450000762939453
2025-01-10 20:04:39,-3,-16.56999969482422
2025-01-10 20:05:40,-3,-16.860000610351562
2025-01-10 20:06:39,-3,-16.3700008392334
2025-01-10 20:07:39,-2,-16.719999313354492
2025-01-10 20:08:39,-2,-16.450000762939453
2025-01-10 20:09:39,-2,-16.510000228881836
2025-01-10 20:10:41,-2,-16.399999618530273
2025-01-10 20:11:39,-2,-16.469999313354492
2025-01-10 20:12:40,-2,-16.770000457763672
2025-01-10 20:13:40,-2,-16.780000686645508
2025-01-10 20:14:40,-2,-16.760000228881836
2025-01-10 20:15:40,-2,-16.760000228881836
2025-01-10 20:16:39,-2,-16.600000381469727
2025-01-10 20:17:41,-2,-16.489999771118164
2025-01-10 20:18:39,-2,-16.420000076293945
2025-01-10 20:19:39,-2,-16.3799991607666
2025-01-10 20:20:39,-2,-16.559999465942383
2025-01-10 20:21:40,-2,-16.709999084472656
2025-01-10 20:22:39,-2,-16.6299991607666
2025-01-10 20:23:39,-1,-16.75
2025-01-10 20:24:40,-1,-16.06999969482422
2025-01-10 20:25:40,-1,-15.970000267028809
2025-01-10 20:26:39,-1,-16.209999084472656
2025-01-10 20:27:39,-1,-16.110000610351562
2025-01-10 20:28:40,-1,-16.149999618530273
2025-01-10 20:29:39,-1,-16.280000686645508
2025-01-10 20:30:40,-1,-16.280000686645508
2025-01-10 20:31:39,-1,-16.09000015258789
2025-01-10 20:32:40,-1,-16.290000915527344
2025-01-10 20:33:40,-1,-16.510000228881836
2025-01-10 20:34:40,-1,-16.459999084472656
2025-01-10 20:35:40,-1,-16.3700008392334
2025-01-10 20:36:40,-1,-16.3700008392334
2025-01-10 20:37:39,-1,-16.389999389648438
2025-01-10 20:38:40,-1,-16.540000915527344
2025-01-10 20:39:41,-1,-16.25
2025-01-10 20:40:39,-1,-16.450000762939453
2025-01-10 20:41:37,-1,-16.440000534057617
2025-01-10 20:42:40,-1,-16.100000381469727
2025-01-10 20:43:39,-1,-16.139999389648438
2025-01-10 20:44:37,-1,-16.399999618530273
2025-01-10 20:45:40,-1,-16.25
2025-01-10 20:46:40,-1,-16.100000381469727
2025-01-10 20:47:40,-1,-16.09000015258789
2025-01-10 20:48:40,-1,-16.239999771118164
2025-01-10 20:49:39,-1,-16.229999542236328
2025-01-10 20:50:40,-1,-16.280000686645508
2025-01-10 20:51:39,-1,-16.31999969482422
2025-01-10 20:52:39,-1,-16.3799991607666
2025-01-10 20:53:40,-1,-16.219999313354492
2025-01-10 20:54:40,-1,-16.3700008392334
2025-01-10 20:55:40,-1,-16.459999084472656
2025-01-10 20:56:39,-1,-16.309999465942383
2025-01-10 20:57:40,-1,-16.3799991607666
2025-01-10 20:58:40,-1,-16.270000457763672
2025-01-10 20:59:39,-1,-16.149999618530273
2025-01-10 21:00:40,-1,-16.329999923706055
2025-01-10 21:01:40,-1,-16.40999984741211
2025-01-10 21:02:39,-1,-16.440000534057617
2025-01-10 21:03:39,-1,-16.3799991607666
2025-01-10 21:04:40,-1,-16.6200008392334
2025-01-10 21:05:39,0,-16.31999969482422
2025-01-10 21:06:39,0,-16.520000457763672
2025-01-10 21:07:39,0,-16.350000381469727
2025-01-10 21:08:40,0,-16.399999618530273
2025-01-10 21:09:40,0,-16.31999969482422
2025-01-10 21:10:40,0,-16.040000915527344
2025-01-10 21:11:39,0,-15.899999618530273
2025-01-10 21:12:40,0,-16.059999465942383
2025-01-10 21:13:39,0,-16.030000686645508
2025-01-10 21:14:39,0,-16.079999923706055
2025-01-10 21:15:40,0,-16.149999618530273
2025-01-10 21:16:40,0,-15.869999885559082
2025-01-10 21:17:39,0,-16.020000457763672
2025-01-10 21:18:40,0,-16.059999465942383
2025-01-10 21:19:40,0,-16.09000015258789
2025-01-10 21:20:39,0,-15.930000305175781
2025-01-10 21:21:40,0,-15.989999771118164
2025-01-10 21:22:39,0,-16.09000015258789
2025-01-10 21:23:40,0,-16.15999984741211
2025-01-10 21:24:39,0,-16.219999313354492
2025-01-10 21:25:40,0,-16.079999923706055
2025-01-10 21:26:40,0,-16.059999465942383
2025-01-10 21:27:40,0,-16.170000076293945
2025-01-10 21:28:37,0,-16.020000457763672
2025-01-10 21:29:39,0,-16.200000762939453
2025-01-10 21:30:40,-1,-16.079999923706055
2025-01-10 21:31:39,-1,-15.989999771118164
2025-01-10 21:32:40,-1,-16.149999618530273
2025-01-10 21:33:40,-1,-16.149999618530273
2025-01-10 21:34:39,-1,-16.110000610351562
2025-01-10 21:35:39,0,-16
2025-01-10 21:36:39,0,-16.280000686645508
2025-01-10 21:37:39,0,-16.229999542236328
2025-01-10 21:38:40,0,-16.149999618530273
2025-01-10 21:39:39,-1,-16.280000686645508
2025-01-10 21:40:40,-1,-16.309999465942383
2025-01-10 21:41:40,-1,-16.260000228881836
2025-01-10 21:42:39,-1,-16.1200008392334
2025-01-10 21:43:39,-1,-16.1299991607666
2025-01-10 21:44:39,-1,-16.149999618530273
2025-01-10 21:45:40,-1,-16.309999465942383
2025-01-10 21:46:39,-1,-16
2025-01-10 21:47:40,-1,-15.970000267028809
2025-01-10 21:48:40,-1,-16.15999984741211
2025-01-10 21:49:39,-1,-16.170000076293945
2025-01-10 21:50:39,-1,-16.3799991607666
2025-01-10 21:51:39,-1,-16.219999313354492
2025-01-10 21:52:39,-1,-16.059999465942383
2025-01-10 21:53:39,-1,-16.40999984741211
2025-01-10 21:54:40,-1,-16.020000457763672
2025-01-10 21:55:40,-1,-16.020000457763672
2025-01-10 21:56:39,-1,-16.079999923706055
2025-01-10 21:57:39,-1,-16.15999984741211
2025-01-10 21:58:40,-1,-16.270000457763672
2025-01-10 21:59:39,-1,-16.43000030517578
2025-01-10 22:00:39,-1,-16.309999465942383
2025-01-10 22:01:39,-1,-16.3799991607666
2025-01-10 22:02:39,-1,-16.239999771118164
2025-01-10 22:03:39,-1,-16.1200008392334
2025-01-10 22:04:39,-1,-15.869999885559082
2025-01-10 22:05:40,-1,-16.030000686645508
2025-01-10 22:06:40,-1,-16.059999465942383
2025-01-10 22:07:38,-1,-16.079999923706055
2025-01-10 22:08:39,-1,-16.190000534057617
2025-01-10 22:09:40,-1,-16.389999389648438
2025-01-10 22:10:40,-1,-16.010000228881836
2025-01-10 22:11:39,-1,-15.979999542236328
2025-01-10 22:12:40,-1,-16.030000686645508
2025-01-10 22:13:40,-1,-16.049999237060547
2025-01-10 22:14:38,-1,-16.209999084472656
2025-01-10 22:15:38,-1,-16.200000762939453
2025-01-10 22:16:39,-1,-15.930000305175781
2025-01-10 22:17:40,-1,-16.229999542236328
2025-01-10 22:18:39,-1,-16.149999618530273
2025-01-10 22:19:39,-1,-16.079999923706055
2025-01-10 22:20:40,-1,-16.1200008392334
2025-01-10 22:21:39,-1,-16.010000228881836
2025-01-10 22:22:40,-1,-16.149999618530273
2025-01-10 22:23:40,-1,-16.100000381469727
2025-01-10 22:24:39,-1,-15.970000267028809
2025-01-10 22:25:40,-1,-15.949999809265137
2025-01-10 22:26:39,-1,-16.06999969482422
2025-01-10 22:27:39,-1,-16.110000610351562
2025-01-10 22:28:39,-1,-16.149999618530273
2025-01-10 22:29:39,-1,-16.200000762939453
2025-01-10 22:30:40,-1,-16.1299991607666
2025-01-10 22:31:39,-1,-15.850000381469727
2025-01-10 22:32:40,-1,-16
2025-01-10 22:33:39,-1,-15.890000343322754
2025-01-10 22:34:39,-1,-16.020000457763672
2025-01-10 22:35:40,-1,-16.190000534057617
2025-01-10 22:36:39,-1,-16.049999237060547
2025-01-10 22:37:40,-1,-16.09000015258789
2025-01-10 22:38:40,-1,-16.31999969482422
2025-01-10 22:39:39,-1,-16.329999923706055
2025-01-10 22:40:39,-1,-16.100000381469727
2025-01-10 22:41:40,-1,-15.970000267028809
2025-01-10 22:42:40,-1,-16.15999984741211
2025-01-10 22:43:39,-1,-16.040000915527344
2025-01-10 22:44:39,-1,-16.010000228881836
2025-01-10 22:45:40,-1,-16.059999465942383
2025-01-10 22:46:39,-1,-15.949999809265137
2025-01-10 22:47:39,-1,-16.149999618530273
2025-01-10 22:48:40,-1,-16.25
2025-01-10 22:49:39,-1,-16.209999084472656
2025-01-10 22:50:39,-1,-16.1200008392334
2025-01-10 22:51:40,-1,-16.1299991607666
2025-01-10 22:52:40,-1,-16.329999923706055
2025-01-10 22:53:39,-1,-16.190000534057617
2025-01-10 22:54:40,-1,-16.280000686645508
2025-01-10 22:55:40,-1,-16.139999389648438
2025-01-10 22:56:39,-1,-16.059999465942383
2025-01-10 22:57:39,-1,-16.18000030517578
2025-01-10 22:58:40,-1,-16.15999984741211
2025-01-10 22:59:35,-1,-16.209999084472656
2025-01-10 23:00:39,-1,-16.350000381469727
2025-01-10 23:01:39,-1,-16.510000228881836
2025-01-10 23:02:38,-1,-16.209999084472656
2025-01-10 23:03:40,-1,-16.239999771118164
2025-01-10 23:04:39,-1,-16.299999237060547
2025-01-10 23:05:40,-1,-16.309999465942383
2025-01-10 23:06:39,-1,-16.139999389648438
2025-01-10 23:07:39,-1,-16.329999923706055
2025-01-10 23:08:39,-1,-16.43000030517578
2025-01-10 23:09:40,-1,-16.209999084472656
2025-01-10 23:10:40,-1,-16.18000030517578
2025-01-10 23:11:38,-1,-16.299999237060547
2025-01-10 23:12:39,-1,-16.350000381469727
2025-01-10 23:13:40,-2,-16.260000228881836
2025-01-10 23:14:39,-2,-16.34000015258789
2025-01-10 23:15:39,-2,-16.360000610351562
2025-01-10 23:16:39,-2,-16.360000610351562
2025-01-10 23:17:40,-1,-16.290000915527344
2025-01-10 23:18:38,-1,-16.360000610351562
2025-01-10 23:19:40,-1,-16.43000030517578
2025-01-10 23:20:40,-1,-16.15999984741211
2025-01-10 23:21:39,-1,-16.260000228881836
2025-01-10 23:22:39,-1,-16.540000915527344
2025-01-10 23:23:39,-1,-16.399999618530273
2025-01-10 23:24:40,-1,-16.1200008392334
2025-01-10 23:25:39,-1,-16.170000076293945
2025-01-10 23:26:39,-1,-16.209999084472656
2025-01-10 23:27:40,-1,-16.15999984741211
2025-01-10 23:28:39,-1,-16.209999084472656
2025-01-10 23:29:39,-1,-16.450000762939453
2025-01-10 23:30:40,-1,-16.280000686645508
2025-01-10 23:31:39,-1,-16.559999465942383
2025-01-10 23:32:40,-2,-16.530000686645508
2025-01-10 23:33:39,-2,-16.329999923706055
2025-01-10 23:34:39,-2,-16.31999969482422
2025-01-10 23:35:40,-2,-16.389999389648438
2025-01-10 23:36:39,-2,-16.309999465942383
2025-01-10 23:37:40,-2,-16.40999984741211
2025-01-10 23:38:40,-2,-16.389999389648438
2025-01-10 23:39:39,-2,-16.479999542236328
2025-01-10 23:40:40,-2,-16.229999542236328
2025-01-10 23:41:39,-2,-16.059999465942383
2025-01-10 23:42:39,-2,-16.389999389648438
2025-01-10 23:43:39,-2,-16.440000534057617
2025-01-10 23:44:39,-2,-16.139999389648438
2025-01-10 23:45:40,-2,-16.270000457763672
2025-01-10 23:46:37,-2,-16.31999969482422
2025-01-10 23:47:40,-2,-16.25
2025-01-10 23:48:39,-2,-16.280000686645508
2025-01-10 23:49:39,-2,-16.309999465942383
2025-01-10 23:50:39,-2,-16.389999389648438
2025-01-10 23:51:39,-2,-16.270000457763672
2025-01-10 23:52:40,-2,-16.360000610351562
2025-01-10 23:53:39,-2,-16.479999542236328
2025-01-10 23:54:40,-2,-16.34000015258789
2025-01-10 23:55:40,-2,-16.15999984741211
2025-01-10 23:56:39,-2,-16.260000228881836
2025-01-10 23:57:38,-2,-16.309999465942383
2025-01-10 23:58:40,-2,-16.3700008392334
2025-01-10 23:59:39,-2,-16.3799991607666
